method,dataset,init,optim,tau,fold,balanced_accuracy,macro_f1,weighted_f1,macro_auc,n_samples,nta,lnmr,n_flipped,n_train,empirical_flip_rate,per_class_f1_akiec,per_class_f1_bcc,per_class_f1_bkl,per_class_f1_df,per_class_f1_mel,per_class_f1_nv,per_class_f1_vasc
asyco_divmix,imbalanced,scratch,sgd,0.4,5,0.36725962862700884,0.11500137793315086,0.05689073091652664,0.7656758621666039,747,0.08972932888394512,0.19614386355209493,2697,6723,0.4011601963409192,0.17560975609756097,0.24242424242424243,0.07142857142857142,0.01282051282051282,0.20588235294117646,0.021937842778793418,0.0749063670411985
asyco_divmix,imbalanced,scratch,sgd,0.4,6,0.43381787691186197,0.15410328057265393,0.05168599667229002,0.7648520057343406,747,0.09268833087149188,0.23375184638109306,2708,6723,0.4027963706678566,0.28125,0.375,0.05333333333333334,0.08602150537634409,0.24390243902439024,0.0,0.0392156862745098
asyco_divmix,imbalanced,scratch,sgd,0.4,7,0.35507265893703677,0.12688655571440507,0.06423940449227948,0.7616607015348693,747,0.08027262400605831,0.1972737599394169,2641,6723,0.3928305815856017,0.16296296296296298,0.4897959183673469,0.06060606060606061,0.025974025974025976,0.05309734513274336,0.03636363636363636,0.0594059405940594
asyco_divmix,imbalanced,scratch,sgd,0.4,8,0.39645000487073595,0.1087192102096212,0.035599696893414946,0.7868316069066866,747,0.07333333333333333,0.23222222222222222,2700,6723,0.40160642570281124,0.1518987341772152,0.2807017543859649,0.0,0.05063291139240506,0.20987654320987653,0.0,0.06792452830188679
asyco_divmix,imbalanced,scratch,sgd,0.4,9,0.48675648141561456,0.22647834602116787,0.24475887497562088,0.8619272447201684,747,0.1773711725168036,0.18147871545929797,2678,6723,0.3983340770489365,0.31932773109243695,0.4482758620689655,0.13592233009708737,0.12345679012345678,0.2550335570469799,0.24838709677419354,0.054945054945054944
asyco_divmix,imbalanced,scratch,sgd,0.5,0,0.3665326754825352,0.08022042514528659,0.02300272243604282,0.7712360405465633,747,0.05834586466165414,0.22736842105263158,3325,6723,0.4945708760969805,0.16058394160583941,0.12658227848101267,0.0,0.0970873786407767,0.13333333333333333,0.0,0.04395604395604396
asyco_divmix,imbalanced,scratch,sgd,0.5,1,0.38726165431109333,0.1340064359757232,0.04595658973015383,0.7471903105434963,747,0.08197199533255542,0.1826137689614936,3428,6723,0.5098914175219396,0.19895287958115182,0.41975308641975306,0.0898876404494382,0.03508771929824561,0.14754098360655737,0.0,0.046822742474916385
asyco_divmix,imbalanced,scratch,sgd,0.5,2,0.3919637094669251,0.1285028223885649,0.050890426907939934,0.7645972485127913,747,0.07953181272509004,0.23589435774309725,3332,6723,0.4956120779413952,0.16071428571428573,0.3780487804878049,0.12345679012345678,0.047244094488188976,0.1340782122905028,0.007366482504604052,0.04861111111111111
asyco_divmix,imbalanced,scratch,sgd,0.5,3,0.2999517936769373,0.0914925170703291,0.037361990438394665,0.7418949667884311,747,0.07491082045184304,0.21938168846611178,3364,6723,0.5003718578015767,0.16101694915254236,0.13636363636363635,0.08080808080808081,0.0,0.21818181818181817,0.0,0.0440771349862259
asyco_divmix,imbalanced,scratch,sgd,0.5,4,0.37661928424844904,0.14223193443968962,0.08991908442989482,0.7431849064208012,747,0.12188531972380666,0.21435004503152205,3331,6723,0.49546333482076454,0.21875,0.3181818181818182,0.046511627906976744,0.023529411764705882,0.2716049382716049,0.057245080500894455,0.059800664451827246
asyco_divmix,imbalanced,scratch,sgd,0.5,5,0.37237482563335883,0.13790280272226244,0.05107248000484734,0.7620116228871757,747,0.08783382789317508,0.18931750741839762,3370,6723,0.5012643165253607,0.1951219512195122,0.37254901960784315,0.08247422680412371,0.022988505747126436,0.24050632911392406,0.0,0.05167958656330749
asyco_divmix,imbalanced,scratch,sgd,0.5,6,0.4317704564420785,0.14500498308585844,0.06487117448026902,0.7622119611563922,747,0.09461856889414548,0.21584861028976937,3382,6723,0.5030492339729288,0.2446043165467626,0.3559322033898305,0.0,0.11428571428571428,0.23157894736842105,0.029197080291970802,0.03943661971830986
