trial,state,value,duration_s,param_alpha,param_beta,param_A
72,COMPLETE,0.6923220718997782,1655.127229,0.010453696321522668,0.20202760598193936,-4.511253273434117
73,COMPLETE,0.7156223379257582,1656.730572,0.01873580136942752,0.10283157606953075,-4.037041810277361
74,COMPLETE,0.6754644887014614,813.807271,0.04077408898789799,0.15539652449883434,-3.8409591969525647
75,COMPLETE,0.7036229229810715,1658.107431,0.011755113057766836,0.44423261762467736,-2.9862303852015426
76,COMPLETE,0.7207654541674344,1659.635909,0.010694425338812976,0.1256694294156983,-3.7929809061953845
77,COMPLETE,0.7067881367314272,1658.697111,0.013347075202385728,0.10559446252670802,-3.33248371656057
78,COMPLETE,0.70609064340616,1660.64526,0.022256365577592533,0.1120024811119999,-3.992549380976999
79,COMPLETE,0.7040235691435527,1658.063981,0.01174194233345117,0.18426544434151357,-3.868317879689108
80,COMPLETE,0.7035614381126081,1651.297841,0.03001217205336571,0.13644617470646203,-2.1615571689216777
81,COMPLETE,0.5692156678719869,376.17778,0.012414737363672657,1.057042929781763,-3.898510465888868
82,COMPLETE,0.6538216424005029,389.364999,0.09921822829181164,0.6165891293443346,-3.85214567610747
83,COMPLETE,0.7108457840641222,1656.890352,0.010026980318647093,0.46271223214066143,-4.0901865788680185
84,COMPLETE,0.6272637203466853,379.00317,0.011681057690211296,0.5391809795091673,-4.631368963225455
85,COMPLETE,0.6463691395835589,377.521797,0.010532910296373398,0.4099297102530361,-3.649665147365408
86,COMPLETE,0.7066387422257648,1656.045883,0.10320114536726946,0.12196208595868564,-3.8132631785291644
87,COMPLETE,0.6488707444797897,385.039479,0.013232396520084348,0.48803131899729946,-4.383475678125822
88,COMPLETE,0.5932249028981055,376.209674,0.9671528096660186,1.671047890835091,-7.291375580894085
89,COMPLETE,0.7147125392120302,1660.229592,0.010728727941970351,0.24752458389253792,-4.905039771974094
90,COMPLETE,0.7101196626241517,1650.685928,0.015200773141863869,0.1949111290722361,-5.580538705294596
91,COMPLETE,0.7158227607576194,1644.453657,0.012251337322133944,0.18179359556322067,-5.066043089350203
92,COMPLETE,0.7057344952176322,1662.070542,0.010203913575199083,0.2255800003593716,-4.860041874624226
93,COMPLETE,0.6978359094056159,1646.481545,0.011919808384078015,0.14617014613987636,-4.873977541941085
94,COMPLETE,0.7104354761753371,1648.007113,0.011082566012482135,0.16177154037975985,-5.7298463177085415
95,COMPLETE,0.7028257989499395,1661.911712,0.01219605472250806,0.12119200054058477,-3.756030505632819
96,COMPLETE,0.4548524530031862,377.909174,4.153944222161208,1.5977581581497091,-2.141308040465229
97,COMPLETE,0.6503048916586991,386.318489,0.05767288410502873,0.4458164077091906,-5.026756529301168
98,COMPLETE,0.7029064111682942,1640.604612,0.029208143930938235,0.24750024652017402,-4.600678007970401
99,COMPLETE,0.3769447985012283,377.623361,9.427430097089754,0.7388677751453503,-7.297505880948848
