dataset,init,optim,method,tau,balanced_accuracy_mean,balanced_accuracy_std,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,macro_auc_mean,macro_auc_std,nta_mean,nta_std,lnmr_mean,lnmr_std,empirical_flip_rate_mean,empirical_flip_rate_std,per_class_f1_akiec_mean,per_class_f1_akiec_std,per_class_f1_bcc_mean,per_class_f1_bcc_std,per_class_f1_bkl_mean,per_class_f1_bkl_std,per_class_f1_df_mean,per_class_f1_df_std,per_class_f1_mel_mean,per_class_f1_mel_std,per_class_f1_nv_mean,per_class_f1_nv_std,per_class_f1_vasc_mean,per_class_f1_vasc_std,n_folds
imbalanced,pretrained,adam,sce,0.2,0.6682637986711761,0.04790047410667947,0.4157512302872563,0.02381515584756219,0.6007196057122624,0.014840991612600173,0.8902631629922799,0.014202473058496244,0.3871431169892475,0.02594873672750941,0.5021718851633556,0.022798923114198295,0.20504239178937972,0.0032717851844510596,0.40004721852190944,0.056560298333871994,0.5082395282359524,0.040631529088018675,0.5271442309573805,0.044632085314258545,0.19476762224531613,0.047767820513568066,0.34300455014796644,0.02179335410236195,0.6654376951270955,0.019338301036941886,0.2716177667751737,0.07358801645385114,10
imbalanced,pretrained,adam,sce,0.3,0.6105454415874412,0.028663547943759225,0.34503362116151803,0.018296510652209604,0.4967283482571935,0.034643686502232436,0.8650209675987002,0.01767852461171992,0.3261059207657916,0.027549501900979604,0.5134986825727597,0.023865406898882946,0.2996281421984233,0.004213046599640937,0.3457181143488497,0.05000651902639084,0.44048567655957943,0.053412234053092346,0.4703736270135705,0.04731138386417853,0.1423642002124841,0.03357732096930617,0.2762576871736626,0.032634891380536324,0.5453686195389631,0.04398353703684588,0.19466742328351674,0.035641095294906694,10
imbalanced,pretrained,adam,sce,0.4,0.5751492869566317,0.03415139566322247,0.276950044049031,0.02250420438818556,0.3343632829050794,0.04863566478142552,0.8356316313843329,0.012750831232153998,0.23035273312055052,0.027125458654174258,0.5335460908924063,0.027621510665309257,0.3981407109921166,0.005996252371423116,0.31613275771187577,0.0579189105405405,0.40598166986541634,0.040735889549166765,0.37900545983487977,0.04950777448101681,0.10934446852938262,0.029345128397427207,0.21930778477152488,0.032791055678226946,0.34397645005204813,0.06193269618530729,0.16490171757808936,0.028151610283986876,10
imbalanced,pretrained,adam,sce,0.5,0.5428419666486621,0.03608527032991835,0.23331129460074282,0.0151536557030969,0.21777322858771703,0.06104336149603981,0.8190383460075473,0.018076908467208695,0.16718690760362648,0.023571153019010395,0.5499470523692933,0.0273543834407087,0.4985869403540086,0.005316974215262829,0.28155187384626407,0.045403266023266865,0.39672980447871586,0.05468539719319269,0.327325189804743,0.040629286336752675,0.1095703025234471,0.04574274875249926,0.18203908873815186,0.029179380760731826,0.19649870335727498,0.08206259253634296,0.13946409945660262,0.031466477701103876,10
imbalanced,pretrained,sgd,asyco_divmix,0.0,0.6791304703775893,0.038503080593929456,0.432158049386383,0.07003540169086231,0.6602129504862678,0.062171145195032286,0.9116993864921319,0.014045800711139662,,,,,0.0,0.0,0.4354838709677419,0.15966927317115584,0.5533227848101265,0.03065621171599906,0.4555555555555555,0.08305698699651506,0.13094405594405595,0.005192042798922217,0.4196230598669623,0.07917714512177526,0.7449639859787851,0.05841269054473864,0.28521303258145364,0.1353958849189279,2
imbalanced,pretrained,sgd,asyco_divmix,0.1,0.5907411426416801,0.018738797271303665,0.26849743841183316,0.026667474041813927,0.2302872513291187,0.09625271741258852,0.8815412728881704,0.010077447303126355,0.21965633364047213,0.06117105030305502,0.31216818042209643,0.06478942283413665,0.1270266250185929,0.00042070907701119686,0.36629312239068335,0.0338715179737788,0.5516965428937259,0.023313699891874113,0.31571637426900584,0.04455599746950321,0.08003975231251434,0.02410898435969728,0.2775641025641026,0.015411301641245231,0.19317880575253496,0.12511089728098518,0.09499336870026526,0.01195704437682823,2
imbalanced,pretrained,sgd,asyco_divmix,0.2,0.5772225180669217,0.040342482899771215,0.2236200019805022,0.018187357918180394,0.1105676787893752,0.04737361384424379,0.868667198374398,0.01119343031569093,0.15269719615549485,0.02060183856273036,0.3798153150128856,0.012266737996279517,0.20697605235757846,0.000315531807758405,0.3409656889872717,0.03453357688971379,0.48750000000000004,0.05303300858899105,0.298748921484038,0.08754945910290733,0.08808514320325345,0.031326353895259354,0.20827854154213987,0.07231677839869594,0.042759617806476094,0.050053451958813416,0.09900210084033614,0.02636795244970843,2
imbalanced,pretrained,sgd,asyco_divmix,0.3,0.4925443097843113,0.08907311315071269,0.1987305604613358,0.01946272503747063,0.1401275234841538,0.07955456430188158,0.8285179278781138,0.02945779088747514,0.15567884286495814,0.04607406564978591,0.2794765774338773,0.0548951086582636,0.3049233972928752,0.00231389992356148,0.2936948297604035,0.0019617085984998837,0.4337797619047619,0.12732131030293492,0.2226335272342676,0.07154579453570921,0.059487766958514036,0.056124177870137563,0.2220485051860891,0.008682442935557831,0.09836762663436183,0.1286950522197722,0.061101905550952774,0.0032221104362270183,2
imbalanced,pretrained,sgd,asyco_divmix,0.4,0.5195796692364185,0.05018335502487818,0.1718982668136694,0.032663675486525136,0.0682972891788064,0.024803492319933996,0.8351828987642256,0.03761856809103518,0.1217140966631648,0.02668544301304744,0.32854866781147624,0.0010931803071105208,0.4001933660568199,0.010833258733037983,0.26479864698084743,0.035748050463606566,0.42878787878787883,0.006428243465332233,0.15541571319603356,0.127559690122516,0.0781907433380084,0.04909086349051066,0.19036163688273236,0.023889247815279884,0.01281393983958121,0.012903147278409648,0.072919308670604,0.014117027299314749,2
imbalanced,pretrained,sgd,asyco_divmix,0.5,0.4668201444310583,0.022596387740725404,0.14815955326841046,0.04108550168371607,0.0683073176288119,0.04452569712226437,0.8300638422205211,0.016121228768706343,0.10865249471403128,0.03116354410244914,0.30766978706977477,0.05912137533950548,0.50223114680946,0.010833258733037964,0.265910640143769,0.08106510164188595,0.3453159041394336,0.11399978607364816,0.11585191538021726,0.06741569797761966,0.07369627844082544,0.031387243212172566,0.14188034188034188,0.019339672647837206,0.02872531418312388,0.040623728901202014,0.06573647871116226,0.00345823224400785,2
