trial,state,value,duration_s,param_alpha,param_beta,param_A
28,COMPLETE,0.5298532546970535,626.937975,0.07844470763288319,0.15166869148495843,-4.278828875550861
29,COMPLETE,0.4392065200597283,424.03296,6.258612507390338,1.3677666599094063,-7.529225690199317
30,COMPLETE,0.6256771974635,1852.467738,0.15082832451836128,1.9091474520045517,-2.0038253681506926
31,COMPLETE,0.5226693470093793,594.029215,0.35713626320765096,1.0332874512361097,-3.5807850976533357
32,COMPLETE,0.6418190427723743,1837.097358,0.13504668102914033,1.3350009833566243,-4.642469319082219
33,COMPLETE,0.5133098942967493,573.694292,0.11491467471933207,1.5236711215812808,-5.3471411793665125
34,COMPLETE,0.5281614395696419,601.193757,0.23310659609392242,0.5861867253303542,-3.4521481531955502
35,COMPLETE,0.49490556946747744,428.917437,0.0447915302978721,1.2578688095400041,-4.998268323844945
36,COMPLETE,0.5247813665441526,602.085135,0.12392885552691453,1.6523597290006464,-4.261379162379289
37,COMPLETE,0.5645457656053203,1211.536428,0.09711159610109986,0.8865364831588369,-4.4045502315194485
38,COMPLETE,0.491429124047362,419.082642,0.19197443586379836,0.44027203159380784,-4.093413994327837
39,COMPLETE,0.5079987281405565,573.856034,0.3933661621161857,0.6284780461694949,-4.9872901863897265
40,COMPLETE,0.4978549555491423,429.430127,0.21816925943422796,0.6378542818180979,-2.1038830593331714
41,COMPLETE,0.5276768235063102,602.675114,0.6905888033297165,1.2442322230549514,-5.433012405534976
42,COMPLETE,0.5269945823448232,604.502618,0.31582817822684467,1.317784249862507,-4.715174414425005
43,COMPLETE,0.6410684439045496,1843.560677,0.19200861497806157,1.3302296330556602,-3.4415215311522322
44,COMPLETE,0.4931704117935148,423.661349,0.8968914227309609,1.5676399465326558,-3.671180051807312
45,COMPLETE,0.5766642052818455,1292.484669,0.18093551180860226,1.4859950387184124,-3.6700687742900584
46,COMPLETE,0.532185286066784,610.904176,0.021018035409169133,0.25601483677123604,-7.666233141495509
47,COMPLETE,0.5183187035108979,586.588715,0.06933609373226197,0.9617811364737581,-3.0758465100051837
48,COMPLETE,0.5039530905274138,441.90852,0.01142835064772412,0.6324334590848739,-3.7749871219003914
49,COMPLETE,0.547943987075709,992.389114,0.07770635406417707,0.5795179069790298,-4.422525377234187
50,COMPLETE,0.47353199430887116,485.824511,0.03786355578004075,1.6343970733695343,-3.3365772450110396
51,COMPLETE,0.4173720110980067,456.877212,0.02862920675878274,1.4001887737756369,-7.954716084102242
52,COMPLETE,0.4822530757312677,462.946443,1.0083213060823328,1.0193834093571843,-4.156966848507064
53,COMPLETE,0.6149035625889411,1919.56561,0.240946990054758,1.4370330554309811,-3.010523989999721
