trial,state,value,duration_s,param_alpha,param_beta,param_A
30,COMPLETE,0.505186829687507,586.215593,0.15082832451836128,1.9091474520045517,-2.0038253681506926
31,COMPLETE,0.619242076445903,1799.931815,0.12998022832940034,0.6967484631788698,-4.225117836452852
32,COMPLETE,0.4802544255943676,494.722015,0.28645006971805026,0.6360684872094542,-2.6652823714837868
33,COMPLETE,0.4744876775072605,505.243703,0.2931053560438178,0.6205834775574937,-5.058015992499527
34,COMPLETE,0.47563259320292667,508.277573,2.378901187997476,1.7712664607803732,-7.1671229746844745
35,COMPLETE,0.46417428594074617,475.993021,0.4009509034176819,0.3560532473972277,-4.1219185798783
36,COMPLETE,0.4642977453364029,520.864633,0.03186134256125127,0.9545645320316919,-3.3254030817563596
37,COMPLETE,0.4819547145431322,608.658459,0.07656815886272343,0.4157998893583731,-5.87413237930322
38,COMPLETE,0.5033736709856772,693.610896,0.16897136281699837,0.5383671653542917,-5.044146428216276
39,COMPLETE,0.4518498614736627,502.211791,1.2154740749750408,0.4306966896549609,-7.350494223918265
40,COMPLETE,0.5192035512253994,869.506593,0.23706044528723058,0.38405118656486154,-6.753969312587454
41,COMPLETE,0.5023483922759902,655.450409,0.8578466775498818,1.2887752136426036,-6.7714910173180805
42,COMPLETE,0.5699870457264836,1384.437029,0.23542388315246934,1.0793355375285076,-6.288720177515327
43,COMPLETE,0.4289300360719414,499.885209,4.527443846870691,0.9082356031402781,-7.481946892010525
44,COMPLETE,0.46828215686816355,512.924878,1.6013869400925171,1.2362446764415933,-7.986163999097991
45,COMPLETE,0.4734853186998489,499.59776,0.1211515402995061,1.4828789893110512,-7.997739956632521
46,COMPLETE,0.4854428847962328,605.469139,0.14291236197082396,0.8714557523653319,-7.5042403844030225
47,COMPLETE,0.6349751849324804,1861.897652,0.36982602753830646,1.0668637065913706,-7.703185227115158
48,COMPLETE,0.5522291662768879,1093.229091,0.39134162661690114,0.817416693799598,-4.324162413269653
49,COMPLETE,0.5796586806251753,1458.727044,0.38814039113455373,1.009620159093381,-7.516473945049967
50,COMPLETE,0.4158618436062378,471.606246,2.3982098223054904,0.1684200657802989,-7.859667657305048
51,COMPLETE,0.4710756783296855,519.767268,0.11442115341254348,0.13093207370836377,-4.22317063455641
52,COMPLETE,0.5017989214146354,615.728712,0.24474360169410922,1.3794566553984722,-6.49361730726173
53,COMPLETE,0.526611703954633,854.891707,0.32478594404117594,1.1391952831586623,-7.746523518446937
54,COMPLETE,0.4492317722575695,454.790128,0.6090938827264366,0.4693537714908845,-6.28575212201436
55,COMPLETE,0.4610936860913462,497.577988,3.361332213734343,1.424596206846179,-2.431537148786499
56,COMPLETE,0.5331758699588512,860.289368,0.1652098295544149,0.5519263731081852,-7.879620805041076
57,COMPLETE,0.48856576976947075,611.306701,0.15132161158221188,1.1624829424892957,-7.904301644327042
58,COMPLETE,0.4793158492515282,550.312885,0.25633315356234204,0.34056519222456233,-5.411095037807672
59,COMPLETE,0.4930142566121038,596.227594,0.06294064737386365,0.9397219064259237,-5.098321400639973
60,COMPLETE,0.4622926727848327,498.856505,0.17380992026789052,0.1699346119273143,-5.4653077024830985
61,COMPLETE,0.506576723472179,629.137618,0.6363407283622571,1.2425343091829195,-5.455244891106389
62,COMPLETE,0.44606495442370997,452.776974,1.1976315919844844,1.1879511471022852,-4.089686752496149
63,COMPLETE,0.49435054837564607,624.288364,0.13468890401562172,1.5642570558606699,-4.0244437764971295
64,COMPLETE,0.47268275365664286,535.881313,0.6267266021575099,1.0064245978431046,-5.442274415707669
65,COMPLETE,0.4737618234695368,542.506697,0.5249961773230017,1.6728814378421113,-5.009765163531506
66,COMPLETE,0.4712225872610583,523.148893,0.478280279687803,1.2697085617059456,-3.9505352764442137
67,COMPLETE,0.4454795895348891,481.887619,5.660220313499313,0.40310870678300903,-2.51546431122116
68,COMPLETE,0.5433638600955625,1043.486505,0.6170194781418713,1.5576740887120073,-7.981768758484848
69,COMPLETE,0.4989176534298426,652.77935,0.0703837293148356,0.5387683837159558,-3.6501750485894036
70,COMPLETE,0.594337613527226,1484.184923,0.6605968374648932,0.9131267134821146,-7.124748574081222
71,COMPLETE,0.5121802930736589,683.240913,0.03994875035400675,0.6352518313481801,-4.103362157909111
72,COMPLETE,0.4822498557828567,566.082585,0.19462839096456208,0.6034817008860884,-4.216659114468756
73,COMPLETE,0.48465998352906253,573.367778,0.18593820536298006,0.7116780056268455,-3.2061340972169265
74,COMPLETE,0.4964739085137964,633.402604,0.10722299713181137,0.7605686107941239,-4.528705748731284
75,COMPLETE,0.47789402575234413,536.78285,0.1519492681671385,0.39882851494838656,-4.662166533197986
76,COMPLETE,0.4794398921598663,553.998933,0.0225148655594661,1.3069696435428297,-2.2746217747332125
77,COMPLETE,0.4800130824991207,557.457107,0.19110843842364472,0.8113994077244303,-4.663716872771765
78,COMPLETE,0.4745997389588211,498.929705,0.5762382240163443,0.14806510507952939,-7.826400148629927
79,COMPLETE,0.45184517775267885,487.709448,3.08665736715368,1.4432932716719482,-5.115723493296719
80,COMPLETE,0.4196510402832729,485.886045,0.355779859422706,0.11930435182394727,-3.1050197337251833
81,COMPLETE,0.45657920414134806,487.491386,0.021018035409169133,0.25601483677123604,-7.666233141495509
82,COMPLETE,0.4884227720609296,626.609414,0.0478032082245271,0.23823367786531763,-7.63057533439972
83,COMPLETE,0.4662121514665053,509.134739,0.08922300952097582,0.47652924885214243,-5.5901676424111
84,COMPLETE,0.46145031405672726,498.987888,0.039665647929733365,0.49330272451670437,-6.715263589013464
85,COMPLETE,0.49982032799840503,694.007113,0.05589965257474337,0.2712599894077514,-6.477905503023887
86,COMPLETE,0.4892995420204471,673.273488,0.08907512295074563,0.16413355398071156,-7.938956501960524
87,COMPLETE,0.46489837684385477,471.706725,0.908346882839701,0.37916936605719775,-5.235427211773773
88,COMPLETE,0.4738780687020309,498.512332,0.07149010865218043,1.9345817925740239,-6.531496796342692
89,COMPLETE,0.4113760400139498,497.934967,0.023409503143742974,0.6798322024258877,-7.7716003508688
90,COMPLETE,0.4880151140619441,621.721564,0.18913170919863018,1.256989312276868,-7.067058392175165
91,COMPLETE,0.5014347162497664,652.737313,0.11337041523879315,0.32314176427090213,-4.284914124888899
92,COMPLETE,0.45766306201347556,464.327485,0.054925598501854515,0.18487299176485006,-4.299124063233325
93,COMPLETE,0.5303539227483576,912.311961,0.08658380085423918,0.2629746206878718,-3.103318651940006
94,COMPLETE,0.6301794898359645,1906.791422,0.7099542254152301,0.6828331608878028,-7.6786107459533
95,COMPLETE,0.46281359112393333,478.05064,0.7828650699997244,0.6815195703518404,-7.369213944993122
96,COMPLETE,0.4781878306321012,507.937656,0.711924467868326,0.5998942425946687,-7.070188840197095
97,COMPLETE,0.4947007541488723,646.376336,0.7066197667547863,0.6394192613259778,-7.979343585124724
98,COMPLETE,0.5035182988446472,636.520758,1.218819304794785,1.2244728653084147,-7.555319608946788
99,COMPLETE,0.4535955283404064,464.238971,1.725472693609132,0.2545665506374799,-6.470644073604322
